%%RSRT2	TDDT2
83.252	262.497
81.836	257.4
79.287	250.604
79.57	243.242
79.57	235.596
79.287	228.517
77.871	221.438
76.739	215.491
75.323	210.111
75.323	205.014
75.04	200.2
75.323	195.669
75.04	191.422
74.473	187.458
75.04	183.493
74.473	179.529
74.473	176.414
73.341	173.016
74.473	169.901
73.341	166.786
73.907	163.671
71.925	160.84
73.624	157.725
73.057	154.61
74.19	152.061
71.642	149.23
70.509	146.115
71.642	143.283
71.075	140.735
69.376	138.469
71.358	136.204
69.659	133.939
67.677	131.673
69.943	129.691
69.659	127.709
70.226	126.01
70.509	124.028
68.527	122.329
69.943	120.63
71.358	118.931
69.659	117.232
70.792	115.816
70.226	114.117
70.226	112.701
69.093	111.285
69.376	109.869
70.226	108.737
68.527	107.321
66.261	106.188
68.527	104.772
67.96	103.64
68.527	102.224
68.81	101.091
68.81	100.242
64.846	98.826
67.111	97.693
65.978	96.56
67.111	95.994
66.545	94.861
64.846	93.729
67.111	93.162
68.81	92.03
68.527	91.18
67.677	90.331
69.943	89.481
69.943	88.915
67.111	87.782
65.412	87.216
66.545	86.933
70.792	85.8
69.376	84.951
69.943	84.667
69.943	84.384
72.491	83.818
73.057	83.252
73.907	83.252
75.889	82.685
77.305	82.402
78.438	82.119
82.685	81.836
78.721	81.836
77.871	81.836
82.119	82.119
80.137	82.402
78.438	82.685
75.889	82.968
77.305	83.252
75.889	83.535
76.455	83.252
75.04	83.818
74.756	84.101
74.756	84.951
73.057	85.234
75.04	85.517
75.04	85.8
70.792	86.366
71.358	86.083
70.226	87.216
69.093	87.216
68.81	87.499
68.81	87.499
67.394	87.782
66.828	87.782
66.261	87.499
66.545	87.216
64.846	87.216
66.261	86.933
66.261	86.933
68.527	86.083
67.96	86.083
67.96	85.517
65.412	84.951
68.244	84.667
68.527	83.818
68.81	83.535
67.96	82.968
67.96	82.685
66.828	81.836
67.677	81.269
67.96	80.986
65.412	80.42
67.111	79.853
65.129	79.57
65.695	79.004
65.412	78.721
63.996	78.438
63.713	78.154
63.147	77.871
63.713	77.588
64.279	77.588
63.996	77.305
64.279	77.305
66.261	77.022
70.792	76.739
78.721	76.739
87.216	75.889
93.162	76.455
98.826	76.172
103.356	75.889
107.038	75.606
108.17	75.606
111.285	75.323
111.568	75.323
111.285	75.323
111.002	75.606
109.303	75.606
107.604	75.606
107.887	76.455
105.905	77.305
104.772	78.721
103.923	80.42
104.489	82.968
103.356	85.234
102.224	88.065
101.091	90.897
100.242	94.012
99.109	96.56
91.747	98.826
92.03	101.091
88.915	103.356
86.366	104.772
83.535	106.188
78.438	107.321
76.455	108.454
75.04	109.303
72.208	109.869
71.642	110.436
69.093	110.436
66.261	110.719
64.562	109.869
62.58	109.869
62.014	109.586
60.315	108.454
58.616	107.321
56.634	106.755
54.652	105.339
55.218	104.206
53.802	102.79
53.519	101.091
53.236	99.109
53.236	97.976
52.952	95.711
51.82	94.012
52.103	92.313
51.253	90.331
50.97	88.349
50.404	86.366
49.838	84.667
50.97	82.402
49.554	80.703
50.687	79.004
50.687	77.305
51.253	75.606
51.82	73.907
51.253	72.491
51.253	71.358
52.103	70.226
50.404	69.093
51.253	67.96
52.103	67.111
51.537	66.545
53.802	65.695
55.501	64.846
55.784	64.279
56.634	63.713
56.634	63.43
56.067	62.863
57.483	62.297
57.483	62.014
56.917	61.731
57.2	61.731
57.766	61.731
57.2	61.731
58.333	61.731
58.333	61.731
57.483	61.731
57.483	61.731
57.483	61.731
54.935	62.297
55.501	62.58
55.218	62.863
54.652	63.147
54.368	63.43
54.368	63.996
50.687	64.279
50.404	64.562
48.139	64.846
49.838	64.846
49.271	65.412
47.855	65.695
49.838	65.978
47.855	65.695
48.422	65.978
47.855	65.978
47.572	65.695
47.855	65.695
47.572	65.412
47.855	65.129
45.873	64.846
44.457	64.846
45.024	64.562
43.042	63.996
41.909	63.996
41.909	63.43
41.343	63.147
40.776	62.297
38.228	61.731
38.794	61.448
38.794	60.881
39.36	60.598
39.36	60.032
37.945	59.465
38.511	59.182
38.511	58.899
37.661	58.333
38.511	58.05
38.511	57.483
39.927	57.2
38.228	56.634
38.794	56.067
40.776	55.784
39.927	55.218
40.21	54.652
41.626	54.085
41.343	53.802
41.909	53.236
46.156	52.952
48.139	52.386
48.422	51.82
50.687	51.537
56.634	50.97
55.784	50.687
57.2	50.404
58.616	49.838
59.749	49.838
62.297	49.838
60.315	49.554
58.899	49.554
59.182	49.554
58.616	49.554
56.351	49.838
56.067	50.121
50.687	50.687
51.537	51.537
50.687	52.386
47.855	53.236
47.289	54.368
45.024	55.501
42.758	56.917
42.475	58.333
39.644	59.465
39.077	60.598
37.661	61.731
37.378	62.58
35.679	63.147
35.396	63.713
34.547	63.996
34.547	64.279
33.98	64.279
33.697	63.996
33.131	63.713
34.547	63.147
33.697	62.58
33.414	61.731
34.547	60.881
34.83	60.032
33.697	58.899
35.113	57.766
35.396	56.634
34.547	56.067
35.113	54.652
34.83	53.802
35.396	52.952
33.98	51.82
34.263	50.97
33.98	50.121
33.131	49.271
33.697	48.422
33.414	47.855
32.564	47.006
32.281	46.723
33.131	46.156
33.131	45.873
31.998	45.59
32.564	45.307
32.848	45.024
32.848	45.024
33.414	44.741
33.697	44.741
33.697	44.457
34.547	44.457
35.396	44.457
36.529	44.457
36.246	44.457
35.679	44.174
35.679	44.174
34.83	44.174
34.83	43.891
35.113	43.608
34.547	43.608
33.98	43.608
33.414	43.325
33.98	43.325
33.414	43.042
33.131	43.042
32.281	43.042
32.281	43.042
31.432	43.042
31.998	43.325
32.281	43.325
32.564	43.608
33.414	43.325
33.414	43.608
34.263	43.891
34.547	43.891
34.83	43.891
35.113	43.891
35.679	43.891
35.113	43.891
37.095	43.891
35.113	43.891
35.396	43.891
34.263	43.891
34.263	43.608
34.547	43.608
31.998	43.325
31.998	43.325
31.432	43.042
31.149	43.042
31.715	43.042
31.149	43.042
30.865	43.042
31.432	43.042
31.432	43.325
31.432	43.325
30.865	43.608
31.715	43.608
31.715	43.608
32.281	43.608
32.564	43.891
32.281	43.891
31.998	43.891
32.564	43.891
32.564	43.608
31.998	43.325
31.715	43.325
31.432	43.042
31.149	43.042
30.865	42.758
30.582	42.475
30.299	42.192
30.299	41.909
30.016	41.626
29.45	41.626
29.733	41.343
30.016	41.343
29.45	41.059
29.166	41.059
29.733	41.059
29.45	41.059
30.299	41.059
31.149	40.776
31.149	40.776
31.432	40.493
31.998	40.776
30.865	40.776
31.998	40.493
31.715	40.493
31.715	40.21
31.52633333	40.21
31.432	40.21
31.715	39.927
31.149	39.644
30.582	39.644
31.432	39.36
29.733	39.36
29.733	39.36
30.016	39.36
29.733	39.077
29.733	39.077
29.166	39.36
30.016	39.36
29.733	39.36
30.299	39.644
31.715	39.644
29.733	39.644
32.281	39.927
32.281	39.927
31.998	39.927
31.998	39.927
32.848	40.21
31.998	40.21
33.131	40.21
31.998	39.927
31.715	40.21
31.432	39.927
31.715	39.927
31.149	39.644
30.865	39.644
30.582	39.644
30.016	39.644
30.016	39.36
31.149	39.644
30.865	39.644
30.865	39.644
30.299	39.644
30.582	39.927
31.432	39.927
30.865	39.927
31.149	40.21
31.998	40.21
31.432	40.493
32.281	40.493
31.715	40.776
31.715	40.493
32.281	40.493
32.564	40.493
32.281	40.493
31.998	40.21
31.149	40.21
31.998	40.21
30.865	40.21
30.299	39.927
30.299	39.927
30.68522727	39.927
31.16159091	39.927
31.432	40.21
31.20036364	40.21
30.69066364	40.21
30.12688182	40.21
29.733	40.21
29.733	40.493
29.733	40.493
29.45	40.493
30.582	40.776
30.299	41.059
30.582	41.059
31.149	41.059
30.865	40.776
31.149	40.776
30.016	40.776
30.582	40.776
30.582	40.493
30.016	40.21
30.016	40.21
29.733	39.927
29.733	39.644
28.883	39.644
28.883	39.36
28.317	39.077
28.034	39.077
28.6	39.36
28.883	39.077
28.883	39.077
28.883	39.077
28.883	39.077
30.016	39.077
30.299	39.077
30.582	39.077
31.149	39.077
31.149	39.077
30.865	39.077
31.432	39.077
31.432	39.077
30.865	39.077
31.149	38.794
30.016	38.794
28.6332549	38.794
27.08195343	38.511
25.44328431	38.511
23.79843627	38.228
22.22859804	38.228
20.81495833	37.945
19.63870588	37.945
18.78102941	37.945
18.32311765	38.228
18.34615931	38.228
18.93134314	38.228
20.15985784	38.511
22.11289216	38.511
24.8716348	38.511
28.51727451	38.794
33.131	38.794
38.794	39.077
45.59	39.077
53.519	39.077
62.863	39.077
70.792	39.077
79.004	39.077
89.198	38.794
98.259	38.794
106.471	38.511
115.816	38.511
124.594	38.511
135.355	38.228
142.151	37.945
152.345	38.228
164.238	38.228
168.485	38.511
178.113	39.644
184.626	41.059
191.139	43.891
197.085	47.855
204.164	52.952
206.43	58.616
212.376	65.412
214.642	72.491
219.456	80.137
221.721	87.782
225.685	95.428
225.402	103.356
223.986	110.153
226.818	117.798
226.818	124.311
226.252	130.824
224.836	136.77
222.57	142.151
219.739	148.097
216.624	152.061
212.659	158.008
207.562	162.822
204.164	166.786
198.501	171.034
192.555	174.715
180.661	177.83
179.246	181.794
167.636	184.626
159.424	187.174
149.796	189.44
141.018	190.856
132.806	192.838
125.16	193.97
116.382	194.537
108.454	194.537
101.374	195.669
92.879	195.103
88.915	194.254
82.119	193.687
76.455	191.705
73.907	190.006
69.943	188.307
65.412	185.475
62.014	181.794
60.315	179.246
58.333	175.848
56.067	171.883
52.952	167.353
51.82	163.388
51.537	158.574
51.82	153.194
51.537	148.947
50.404	144.133
52.952	138.753
50.97	133.939
52.103	128.842
52.103	124.028
50.687	118.931
50.97	113.834
50.404	108.737
48.422	104.206
48.139	99.392
47.006	95.428
46.156	91.463
45.307	88.065
44.741	84.101
42.758	80.986
41.059	77.588
40.493	75.323
40.776	73.057
39.077	71.075
39.077	69.093
39.36	67.677
39.644	66.261
41.626	65.412
40.21	64.279
37.661	63.43
38.511	62.58
39.644	61.731
40.21	61.164
39.927	60.315
40.493	60.032
39.36	59.182
40.776	58.333
39.644	57.766
40.493	57.2
40.21	56.634
40.493	55.784
40.776	55.218
40.776	54.652
42.758	54.085
43.042	53.519
42.192	53.236
41.909	52.952
43.042	53.236
42.758	52.669
41.909	52.952
41.343	52.952
40.21	52.669
39.644	52.669
39.644	52.386
39.927	52.386
40.493	52.386
42.192	52.103
55.784	52.386
71.642	52.386
90.614	52.669
108.17	52.952
119.214	52.952
130.824	53.236
138.753	53.236
143.566	53.236
148.097	53.519
152.911	53.519
158.857	53.236
162.256	53.236
164.238	53.236
165.087	53.802
172.166	55.218
176.697	57.483
181.794	61.448
188.024	66.261
191.988	72.491
197.935	79.287
204.164	86.366
208.695	93.729
213.509	100.525
218.323	107.321
223.986	113.551
231.632	119.214
240.127	124.877
249.188	129.691
255.418	135.355
264.196	140.452
270.992	145.265
272.974	149.513
279.77	154.61
286	159.141
288.832	163.671
291.663	167.353
294.495	172.45
297.327	176.697
300.159	181.228
302.99	185.758
302.99	190.856
305.822	195.953
305.822	201.05
305.822	205.863
305.822	211.244
308.654	216.341
311.485	220.588
308.654	224.836
311.485	229.933
311.485	234.747
311.485	238.711
308.654	242.959
311.485	247.772
308.654	250.887
308.654	255.135
308.654	259.382
305.822	261.648
305.822	265.329
305.822	267.594
305.822	270.426
302.99	273.824
300.159	276.656
300.159	278.355
294.495	280.903
294.495	282.036
288.832	283.168
286	286
282.885	288.832
276.939	288.832
271.275	291.663
265.329	288.832
259.665	291.663
253.153	294.495
244.091	294.495
237.578	294.495
228.8	294.495
220.871	294.495
210.394	294.495
202.182	297.327
192.838	297.327
178.679	294.495
169.335	294.495
160.557	291.663
149.513	291.663
139.885	288.832
132.523	286
124.594	286
119.214	280.337
112.418	278.638
109.303	274.673
108.17	270.426
104.489	266.462
103.073	261.081
102.224	254.002
103.64	248.905
103.356	242.675
104.489	237.295
105.622	230.782
106.188	223.986
107.038	218.04
107.604	212.376
107.604	205.297
107.038	198.784
107.038	193.121
105.339	187.174
103.64	180.945
103.073	175.564
96.56	170.184
97.976	164.238
97.127	159.424
93.162	155.176
90.614	152.628
87.782	151.212
82.685	150.079
80.42	149.513
78.154	148.097
73.624	147.248
70.509	146.964
70.226	145.832
69.093	144.982
65.978	143.85
65.412	143
61.448	141.867
59.749	140.168
59.182	139.602
56.917	137.903
55.501	136.487
53.519	135.071
55.218	133.089
56.067	131.673
60.032	129.691
66.545	127.709
71.642	124.311
82.685	120.063
94.295	115.25
104.206	110.153
118.648	105.055
131.39	100.242
143	95.994
156.875	91.747
165.087	88.065
176.414	84.951
185.475	82.119
195.953	80.42
203.598	79.004
212.659	78.154
218.323	77.871
225.119	79.287
229.65	82.119
237.012	86.366
242.959	93.446
247.489	103.64
251.17	116.099
257.117	127.992
260.232	141.018
264.479	154.044
270.709	166.503
274.673	181.228
281.469	196.236
286	211.244
294.495	224.836
300.159	240.41
305.822	250.887
311.485	264.479
317.149	273.824
325.644	286
328.475	294.495
334.139	302.99
336.97	311.485
342.634	319.98
348.297	325.644
348.297	328.475
351.129	339.802
353.961	345.465
356.792	348.297
359.624	353.961
362.456	359.624
362.456	362.456
362.456	368.119
365.287	373.782
365.287	376.614
365.287	382.277
365.287	382.277
365.287	387.941
368.119	390.772
368.119	396.436
368.119	402.099
370.951	402.099
376.614	404.931
382.277	410.594
385.109	413.426
390.772	416.258
399.267	421.921
402.099	424.753
410.594	424.753
419.089	433.248
424.753	436.079
427.584	438.911
433.248	441.743
438.911	444.574
444.574	447.406
447.406	450.238
450.238	453.07
453.07	453.07
455.901	458.733
455.901	455.901
458.733	458.733
458.733	461.565
458.733	461.565
461.565	464.396
461.565	464.396
461.565	467.228
461.565	470.06
461.565	470.06
461.565	472.891
461.565	472.891
461.565	475.723
461.565	478.555
461.565	478.555
458.733	481.386
458.733	481.386
458.733	484.218
458.733	484.218
458.733	487.05
458.733	487.05
458.733	489.881
458.733	492.713
458.733	492.713
458.733	492.713
461.565	495.545
461.565	495.545
464.396	495.545
464.396	498.376
467.228	501.208
470.06	501.208
470.06	501.208
472.891	504.04
472.891	504.04
475.723	506.872
478.555	509.703
484.218	506.872
484.218	512.535
487.05	512.535
489.881	509.703
492.713	512.535
495.545	515.367
495.545	515.367
498.376	515.367
501.208	518.198
504.04	515.367
506.872	518.198
506.872	515.367
509.703	518.198
512.535	518.198
512.535	518.198
515.367	518.198
518.198	518.198
521.03	518.198
523.862	518.198
523.862	518.198
526.693	518.198
526.693	518.198
529.525	521.03
532.357	521.03
532.357	521.03
535.188	521.03
538.02	521.03
540.852	521.03
538.02	521.03
540.852	523.862
543.683	523.862
540.852	523.862
543.683	521.03
543.683	523.862
546.515	526.693
546.515	526.693
549.347	526.693
549.347	529.525
549.347	526.693
549.347	529.525
549.347	529.525
549.347	529.525
552.178	529.525
552.178	529.525
552.178	529.525
555.01	526.693
552.178	526.693
552.178	526.693
552.178	526.693
552.178	529.525
555.01	529.525
555.01	526.693
552.178	526.693
552.178	526.693
552.178	526.693
549.347	526.693
546.515	526.693
546.515	526.693
546.515	526.693
543.683	526.693
543.683	529.525
543.683	529.525
543.683	529.525
538.02	529.525
538.02	526.693
535.188	529.525
535.188	529.525
532.357	529.525
532.357	529.525
529.525	532.357
526.693	532.357
523.862	529.525
523.862	532.357
521.03	535.188
518.198	535.188
515.367	535.188
512.535	535.188
512.535	535.188
509.703	538.02
504.04	535.188
501.208	538.02
501.208	538.02
495.545	538.02
495.545	538.02
489.881	538.02
487.05	540.852
487.05	538.02
481.386	540.852
478.555	538.02
475.723	540.852
472.891	538.02
470.06	543.683
467.228	543.683
461.565	543.683
458.733	543.683
455.901	543.683
453.07	546.515
450.238	543.683
447.406	546.515
444.574	546.515
441.743	546.515
433.248	549.347
430.416	549.347
424.753	549.347
421.921	549.347
416.258	549.347
413.426	552.178
407.763	549.347
404.931	552.178
402.099	552.178
399.267	552.178
396.436	552.178
390.772	555.01
387.941	555.01
385.109	555.01
382.277	555.01
382.277	555.01
376.614	557.842
373.782	557.842
370.951	557.842
370.951	560.674
368.119	557.842
365.287	560.674
365.287	560.674
362.456	560.674
359.624	560.674
356.792	560.674
353.961	563.505
351.129	560.674
351.129	563.505
348.297	560.674
348.297	560.674
345.465	563.505
342.634	563.505
342.634	563.505
339.802	560.674
339.802	563.505
336.97	563.505
336.97	560.674
336.97	563.505
334.139	563.505
334.139	563.505
331.307	563.505
328.475	563.505
331.307	563.505
328.475	560.674
328.475	563.505
325.644	560.674
325.644	560.674
328.475	557.842
322.812	560.674
319.98	560.674
319.98	560.674
317.149	555.01
317.149	557.842
317.149	555.01
314.317	555.01
314.317	555.01
314.317	555.01
314.317	552.178
314.317	552.178
311.485	549.347
311.485	549.347
311.485	549.347
311.485	546.515
308.654	543.683
308.654	543.683
305.822	540.852
308.654	540.852
305.822	538.02
305.822	535.188
305.822	535.188
305.822	532.357
305.822	529.525
302.99	529.525
302.99	526.693
302.99	523.862
302.99	521.03
302.99	518.198
300.159	515.367
302.99	515.367
300.159	512.535
300.159	506.872
300.159	506.872
300.159	501.208
300.159	498.376
297.327	498.376
300.159	492.713
300.159	489.881
300.159	487.05
302.99	484.218
302.99	481.386
305.822	475.723
305.822	472.891
305.822	470.06
308.654	467.228
308.654	464.396
311.485	458.733
308.654	455.901
311.485	453.07
311.485	447.406
311.485	447.406
311.485	441.743
311.485	438.911
308.654	436.079
308.654	430.416
311.485	430.416
308.654	427.584
311.485	424.753
308.654	421.921
308.654	419.089
308.654	419.089
308.654	416.258
308.654	413.426
308.654	410.594
305.822	407.763
308.654	407.763
308.654	404.931
308.654	402.099
305.822	402.099
305.822	399.267
305.822	396.436
305.822	396.436
305.822	393.604
305.822	393.604
305.822	390.772
302.99	390.772
302.99	387.941
302.99	387.941
302.99	385.109
302.99	385.109
302.99	382.277
302.99	382.277
302.99	379.446
302.99	379.446
300.159	379.446
300.159	379.446
297.327	376.614
300.159	376.614
300.159	373.782
300.159	373.782
300.159	373.782
300.159	373.782
297.327	370.951
297.327	373.782
297.327	373.782
297.327	370.951
297.327	370.951
294.495	368.119
294.495	368.119
294.495	368.119
291.663	368.119
291.663	365.287
291.663	362.456
291.663	362.456
291.663	362.456
288.832	359.624
288.832	359.624
288.832	356.792
288.832	356.792
288.832	356.792
286	353.961
286	353.961
286	351.129
286	351.129
286	348.297
286	348.297
286	348.297
283.168	345.465
283.168	345.465
282.602	342.634
283.168	342.634
280.054	339.802
279.487	339.802
278.355	336.97
277.788	336.97
278.071	336.97
276.656	334.139
275.523	334.139
274.39	334.139
273.824	331.307
272.691	331.307
272.974	328.475
272.408	328.475
270.992	325.644
270.143	325.644
269.576	325.644
269.86	322.812
269.576	322.812
269.576	319.98
268.161	319.98
267.877	317.149
267.028	317.149
267.028	317.149
267.028	314.317
263.347	314.317
264.762	311.485
263.913	311.485
262.497	311.485
263.063	308.654
262.78	308.654
260.798	305.822
261.364	305.822
261.648	305.822
260.515	302.99
259.949	302.99
259.382	300.159
259.665	300.159
258.533	297.327
259.665	297.327
259.949	294.495
258.533	291.663
259.099	294.495
259.099	291.663
259.382	291.663
258.533	288.832
257.4	288.832
258.25	286
257.683	286
255.701	286
256.551	282.602
255.418	283.168
258.816	282.885
259.949	280.903
258.533	280.054
258.533	278.638
257.683	277.222
257.117	277.505
257.4	276.089
257.683	276.089
256.834	274.673
256.551	274.39
256.267	273.541
256.551	272.691
257.117	272.408
256.551	272.125
257.4	269.86
257.117	269.86
257.683	269.86
258.25	268.727
258.533	268.727
258.533	268.444
258.816	268.161
258.816	267.594
259.665	267.311
259.949	267.311
262.214	264.196
261.931	266.178
262.497	265.612
265.329	267.028
267.028	267.311
270.709	266.745
276.939	267.594
282.319	267.594
288.832	266.462
294.495	267.028
302.99	265.895
305.822	266.462
311.485	267.594
319.98	269.01
322.812	269.86
325.644	270.426
334.139	272.974
336.97	273.258
342.634	276.656
351.129	278.638
356.792	280.62
365.287	283.168
370.951	286
376.614	288.832
382.277	294.495
385.109	297.327
387.941	300.159
390.772	305.822
393.604	308.654
393.604	311.485
396.436	317.149
396.436	319.98
396.436	322.812
399.267	328.475
402.099	331.307
407.763	336.97
410.594	342.634
413.426	345.465
427.584	348.297
444.574	353.961
461.565	359.624
472.891	362.456
484.218	368.119
492.713	373.782
501.208	382.277
509.703	387.941
521.03	396.436
529.525	404.931
538.02	413.426
552.178	424.753
566.337	436.079
580.495	450.238
597.485	458.733
611.644	470.06
628.634	478.555
654.119	487.05
671.109	495.545
685.268	506.872
693.763	512.535
699.426	521.03
696.594	526.693
696.594	535.188
688.099	543.683
682.436	546.515
671.109	552.178
654.119	557.842
639.961	566.337
625.802	569.169
617.307	574.832
605.98	580.495
594.654	583.327
586.159	586.159
577.664	591.822
566.337	594.654
557.842	600.317
555.01	603.149
552.178	605.98
552.178	608.812
555.01	614.476
557.842	617.307
563.505	620.139
563.505	620.139
566.337	622.971
566.337	625.802
569.169	631.466
572	634.297
572	637.129
574.832	639.961
574.832	637.129
574.832	642.792
577.664	645.624
577.664	648.456
580.495	651.287
583.327	651.287
583.327	651.287
583.327	656.951
586.159	659.782
586.159	659.782
586.159	665.446
586.159	665.446
586.159	668.278
586.159	671.109
583.327	671.109
580.495	673.941
580.495	676.773
574.832	676.773
572	679.604
566.337	679.604
563.505	679.604
557.842	685.268
552.178	685.268
546.515	685.268
543.683	688.099
535.188	693.763
532.357	696.594
526.693	699.426
518.198	699.426
518.198	699.426
509.703	699.426
504.04	702.258
501.208	705.089
498.376	707.921
495.545	707.921
489.881	707.921
487.05	710.753
487.05	713.584
481.386	710.753
478.555	713.584
475.723	710.753
472.891	713.584
472.891	710.753
470.06	713.584
467.228	713.584
464.396	713.584
461.565	713.584
461.565	716.416
458.733	713.584
453.07	713.584
453.07	716.416
447.406	716.416
444.574	716.416
441.743	719.248
438.911	719.248
433.248	719.248
427.584	722.08
421.921	722.08
419.089	722.08
413.426	724.911
407.763	724.911
402.099	727.743
399.267	730.575
390.772	727.743
385.109	730.575
379.446	733.406
370.951	733.406
362.456	736.238
356.792	733.406
351.129	736.238
342.634	739.07
336.97	739.07
331.307	741.901
325.644	739.07
317.149	741.901
311.485	744.733
305.822	741.901
300.159	741.901
294.495	741.901
288.832	741.901
283.168	736.238
280.903	739.07
277.222	739.07
272.974	739.07
270.426	736.238
268.161	736.238
265.329	736.238
263.63	733.406
261.931	733.406
261.648	730.575
258.816	724.911
259.099	727.743
256.834	724.911
257.683	722.08
256.267	722.08
256.267	722.08
255.701	719.248
255.701	716.416
256.267	716.416
253.153	713.584
251.737	710.753
250.887	705.089
250.321	705.089
251.17	702.258
250.321	699.426
249.755	696.594
249.188	693.763
250.038	690.931
249.471	688.099
249.755	685.268
249.188	682.436
249.188	679.604
249.471	676.773
249.188	673.941
249.188	671.109
249.471	671.109
249.755	665.446
249.188	662.614
250.038	659.782
251.454	659.782
248.905	654.119
249.755	651.287
248.905	648.456
248.905	642.792
249.188	639.961
248.339	634.297
248.339	631.466
247.772	628.634
247.206	625.802
248.622	622.971
246.64	620.139
245.507	614.476
246.64	611.644
244.941	605.98
246.64	603.149
245.224	594.654
245.224	588.99
245.507	583.327
244.091	577.664
244.658	572
244.091	566.337
244.091	557.842
245.507	552.178
243.808	546.515
244.091	540.852
244.091	532.357
243.242	526.693
242.392	521.03
240.127	512.535
238.994	504.04
237.861	498.376
238.145	492.713
237.578	487.05
235.313	478.555
236.162	472.891
235.313	467.228
233.331	461.565
231.632	453.07
233.048	447.406
232.764	441.743
232.764	436.079
233.048	430.416
232.764	424.753
231.065	419.089
230.499	416.258
230.499	410.594
229.083	407.763
229.65	402.099
229.083	399.267
228.234	393.604
227.384	387.941
225.685	382.277
224.269	379.446
222.854	376.614
223.137	370.951
221.438	365.287
222.004	362.456
220.305	359.624
220.588	353.961
219.172	351.129
219.172	348.297
219.172	345.465
219.172	339.802
220.588	336.97
221.155	331.307
222.57	328.475
223.703	325.644
223.137	322.812
224.836	317.149
225.119	314.317
226.818	311.485
226.535	308.654
227.384	305.822
226.535	302.99
226.818	300.159
227.384	297.327
225.685	294.495
225.968	291.663
225.685	288.832
225.968	286
224.553	283.168
224.553	282.036
225.119	280.054
224.553	278.071
225.402	275.523
224.836	274.39
223.703	272.408
224.836	270.709
224.836	268.727
223.986	267.311
223.42	265.329
223.703	263.913
223.703	261.648
223.137	261.364
222.57	259.382
222.004	258.533
224.269	257.4
221.155	256.267
220.022	255.135
218.323	253.436
216.907	252.586
215.774	252.02
215.491	250.604
214.642	250.321
213.509	249.471
212.376	247.489
211.81	246.073
211.244	244.374
209.828	243.808
209.545	242.959
209.261	241.826
209.261	240.693
208.695	238.711
207.846	237.012
207.279	236.446
207.846	235.03
207.846	233.331
208.129	231.349
206.43	231.065
207.279	229.366
207.846	227.667
205.863	226.818
205.014	224.836
206.147	223.986
203.598	222.854
203.881	222.004
203.032	220.588
202.182	219.739
201.05	218.323
200.483	217.757
199.917	215.774
201.05	215.491
199.067	214.359
199.917	213.792
198.501	212.659
196.519	211.81
199.067	210.394
197.935	209.828
197.935	208.978
197.935	208.412
198.218	207.562
195.953	206.713
197.935	204.731
199.067	205.297
197.652	203.881
197.652	203.881
198.218	203.032
197.652	202.182
195.669	201.899
195.953	201.333
194.82	201.05
193.97	198.784
194.537	199.634
194.254	199.067
192.555	198.784
193.97	198.218
193.687	196.802
193.121	196.802
193.97	196.519
193.687	195.953
191.705	196.236
192.838	194.82
191.422	194.82
191.422	193.687
192.555	193.687
192.838	193.121
192.555	193.121
191.988	192.838
191.139	192.555
190.856	191.988
191.988	191.988
189.723	191.705
189.723	191.422
189.157	190.572
187.741	190.289
186.891	190.289
186.608	189.723
185.758	189.723
184.626	189.723
184.626	189.157
184.059	189.723
182.927	189.723
183.493	188.59
182.644	188.873
182.644	188.307
182.644	187.741
181.794	187.741
184.626	186.608
179.812	186.608
180.661	186.325
180.378	185.475
179.529	185.192
179.246	184.909
176.98	184.909
175.848	184.343
172.733	183.21
171.6	182.644
170.184	182.644
165.937	182.644
164.521	182.077
164.238	181.794
162.256	180.095
160.2518095	180.095
158.2282524	179.812
156.1881524	179.246
154.1343333	178.962
152.0696189	178.396
149.9968331	177.263
147.9187996	176.414
145.8383422	176.131
143.7582848	174.432
141.6814511	173.016
139.610665	172.733
137.5487502	171.6
135.4985306	170.751
133.4628299	169.052
131.444472	168.485
129.4462806	167.069
127.4710795	165.937
125.5216927	164.804
123.6009438	163.955
121.7116566	162.822
119.856655	162.256
118.0387628	161.123
116.2608038	160.273
114.5256017	159.141
112.8359804	158.574
111.1947636	156.875
109.6047753	156.309
108.0688391	154.61
106.5897789	154.327
105.1704184	153.194
103.8135816	151.495
102.5220921	151.212
101.2987738	149.796
100.1464506	149.23
99.06794606	147.248
98.06608416	146.681
97.14368865	144.982
96.30358334	143.85
95.54859203	142.434
94.88153852	141.018
94.30524661	139.885
93.8225401	138.469
93.4362428	137.054
93.14917851	135.355
92.96417104	134.222
92.88404417	132.24
92.91162172	130.824
93.04972748	129.125
93.30118526	127.709
93.66881887	125.727
94.15545209	124.028
94.76390874	122.612
95.49701262	120.913
96.35758752	119.214
97.34845725	117.515
98.47244562	116.382
99.73237642	114.4
101.1310735	113.551
102.6713605	111.852
104.3560614	110.436
106.188	109.02
108.17	107.887
108.454	106.755
108.17	105.905
109.586	104.772
107.604	103.923
107.038	103.356
105.622	103.073
104.489	102.507
103.356	102.224
101.374	102.507
98.543	102.507
98.259	103.356
95.428	103.64
92.596	103.923
93.729	104.206
85.8	104.489
85.8	105.055
84.667	105.339
80.703	105.622
80.986	106.188
77.871	105.905
74.473	106.188
73.907	106.188
71.358	105.622
72.491	105.622
70.792	105.055
69.943	104.206
69.376	103.356
69.376	102.507
67.111	101.374
67.394	99.958
66.261	98.826
63.996	97.127
62.297	95.711
