%%LOLT2	CRKT2
35.679	28.6
36.529	28.883
37.095	29.166
37.095	29.733
37.378	31.432
37.661	31.149
37.661	31.432
37.661	31.998
37.945	32.564
37.945	33.98
37.945	35.113
37.945	35.679
37.661	35.962
37.661	37.095
37.378	37.378
37.095	37.945
37.095	38.228
36.812	38.794
36.529	38.794
35.962	39.644
35.679	38.794
35.396	40.21
35.113	40.776
34.83	40.776
34.263	41.343
33.98	41.343
33.414	41.343
33.131	41.343
32.848	41.343
32.281	41.626
31.998	41.059
31.432	41.343
31.149	41.626
30.582	41.059
30.299	41.343
29.733	41.343
29.45	41.343
29.166	41.059
29.45	40.776
28.317	40.776
28.317	40.776
27.552	39.644
27.552	39.644
27.297	38.794
26.873	39.077
26.873	38.228
26.363	38.228
26.108	37.945
25.768	37.378
25.513	37.378
25.457	36.529
25.457	36.529
25.032	36.246
24.947	35.962
24.692	35.679
24.352	35.113
24.268	34.83
24.013	34.83
23.928	34.263
23.673	33.414
23.588	33.697
23.418	32.848
23.588	33.131
23.163	31.998
23.333	31.715
23.078	31.998
23.248	31.998
22.738	30.865
22.908	31.432
22.738	30.582
22.314	30.582
22.399	30.582
22.569	30.016
22.484	29.733
22.229	29.166
22.314	28.883
22.059	28.883
21.974	28.883
21.974	29.166
21.889	28.317
21.804	28.317
21.549	28.005
21.634	27.382
21.549	27.694
21.549	27.241
21.719	27.382
21.464	27.241
21.549	26.618
21.549	27.071
21.379	27.071
21.549	26.759
20.954	26.278
21.209	26.136
21.379	25.967
21.379	26.278
21.124	26.618
21.294	26.618
21.039	25.797
21.124	26.136
20.954	25.797
21.124	25.315
21.039	25.485
21.039	25.627
20.954	25.145
20.954	25.485
20.954	25.627
20.87	25.315
20.87	24.975
20.671	24.494
20.501	24.664
20.785	24.975
21.039	24.975
21.124	25.145
20.586	24.975
20.671	24.494
20.87	24.183
20.785	24.494
20.87	24.324
21.039	25.145
20.671	24.494
20.785	24.494
20.954	24.494
20.87	24.494
21.039	24.664
20.954	24.494
21.039	24.324
21.039	25.145
20.954	24.494
20.87	24.324
20.87	23.843
21.039	24.494
21.039	24.324
20.87	24.494
20.785	24.494
20.954	24.664
20.87	24.664
20.954	24.183
20.785	24.013
20.416	23.843
20.87	24.183
21.039	24.975
21.039	24.183
20.87	25.315
20.785	24.324
20.785	24.013
20.586	24.975
20.416	25.145
20.331	24.975
20.501	24.494
20.162	24.183
20.162	24.324
20.077	24.183
19.992	24.013
19.907	24.664
19.992	24.013
19.907	25.145
19.907	24.013
19.737	24.324
19.907	24.324
19.907	24.324
19.482	24.324
19.907	24.183
19.652	23.843
19.737	23.701
19.652	23.701
19.567	24.324
19.567	24.013
19.567	23.701
19.397	23.843
19.567	23.361
19.567	23.531
19.482	24.494
19.397	23.361
19.312	23.531
19.397	23.531
19.312	23.05
19.312	23.05
19.312	22.738
19.482	22.88
19.227	22.738
19.312	23.05
19.312	23.361
19.397	23.05
19.227	22.738
19.482	22.88
19.312	22.738
19.397	22.569
19.312	22.569
19.227	22.399
19.397	22.399
19.397	22.569
19.567	22.399
19.567	22.399
19.652	22.399
19.567	22.399
19.652	22.738
19.907	22.569
19.822	22.399
19.822	22.257
19.737	22.257
19.907	22.257
19.907	22.257
19.737	22.087
19.907	22.569
19.737	22.087
19.992	22.257
19.737	22.569
19.652	22.257
19.737	22.399
19.737	22.399
19.737	22.88
19.907	22.738
19.737	22.399
19.737	22.257
19.737	22.399
19.907	22.257
19.907	22.087
19.652	22.738
19.992	22.88
19.907	22.738
19.992	22.738
19.992	22.88
19.992	22.738
19.907	22.738
19.992	22.738
20.077	22.569
19.907	22.569
19.992	22.738
20.077	23.05
19.907	22.399
19.907	22.738
19.992	23.531
19.822	22.88
19.737	22.738
19.907	23.843
19.652	23.701
19.822	22.399
19.737	22.88
19.992	23.05
19.907	22.569
19.652	22.569
19.737	22.738
19.822	22.399
19.737	23.05
19.737	22.88
19.822	22.569
19.907	22.569
19.822	22.569
19.822	22.399
19.907	22.399
19.737	22.399
19.822	22.399
19.822	22.569
19.822	22.569
19.992	22.569
19.822	22.399
19.822	23.05
19.737	22.399
19.737	22.257
19.567	22.399
19.567	22.569
19.567	22.399
19.567	22.88
19.567	22.257
19.567	22.569
19.482	22.88
19.567	22.399
19.482	22.087
19.482	22.257
19.482	22.399
19.567	22.569
19.397	22.087
19.482	21.946
19.397	22.257
19.397	22.257
19.312	22.399
19.482	22.257
19.312	21.946
19.312	22.087
19.567	22.399
19.482	22.257
19.652	22.399
19.652	21.946
19.737	22.399
19.737	22.257
19.652	22.087
19.822	22.257
19.737	21.946
19.737	22.257
19.567	21.606
19.482	22.399
19.652	21.606
19.482	21.946
19.397	22.087
19.397	21.606
19.227	21.606
18.972	22.087
19.227	21.946
19.227	21.606
19.057	21.946
19.142	22.087
18.972	22.087
18.916	22.087
18.972	22.087
18.916	22.087
18.774	22.087
18.972	22.399
19.057	22.087
18.972	22.087
18.548	22.257
18.774	22.257
18.831	21.946
18.972	22.087
18.972	22.087
18.831	22.257
18.774	22.087
18.831	21.946
18.831	22.087
18.774	22.087
18.774	21.464
18.689	21.946
18.774	21.606
18.632	21.464
18.689	21.464
18.774	21.946
18.972	24.494
18.831	25.315
19.822	27.524
19.907	27.524
19.907	26.929
19.907	26.759
19.907	27.382
19.907	26.929
19.822	27.382
19.992	27.382
20.077	26.136
20.162	26.929
20.331	26.136
20.671	26.448
21.464	26.618
21.719	26.618
21.719	25.485
21.549	25.967
21.379	25.967
21.124	25.967
21.039	25.967
20.785	26.136
20.671	25.967
20.501	26.136
20.331	26.929
20.586	26.929
20.247	26.929
20.162	27.241
20.162	27.241
20.162	27.071
20.247	27.694
20.416	27.241
20.501	27.694
20.247	27.071
20.247	26.929
20.331	26.929
20.501	26.929
20.671	26.759
20.586	27.241
20.671	26.136
20.954	26.618
20.954	26.136
21.209	26.136
21.294	25.797
21.294	25.797
21.719	25.145
21.889	25.145
22.314	25.145
22.484	24.975
22.908	25.315
23.503	24.975
24.098	25.485
25.032	24.834
26.108	24.834
27.297	24.834
29.166	24.664
30.865	24.664
33.131	24.834
35.396	24.183
37.945	24.664
40.776	24.324
43.325	24.324
45.873	24.975
48.422	24.834
50.97	24.975
53.802	25.315
56.351	25.145
58.616	25.967
61.164	26.618
63.43	26.759
65.695	27.694
67.394	28.147
69.943	29.45
71.358	30.299
73.341	32.848
75.04	33.131
77.022	34.547
79.004	35.679
80.137	37.378
80.986	38.228
82.685	39.36
84.101	41.343
84.667	40.776
85.8	43.608
86.083	44.457
86.65	45.873
86.933	47.006
86.933	48.705
87.499	48.705
87.499	50.121
87.782	50.404
87.499	51.253
87.216	52.669
86.933	53.802
86.366	53.519
85.8	55.784
85.234	55.218
84.384	56.351
83.535	58.05
82.685	58.616
81.553	58.05
80.42	58.333
79.287	59.465
77.588	60.032
77.022	60.032
75.04	58.616
73.624	58.899
72.208	58.899
70.792	58.899
69.659	58.899
67.96	58.899
66.545	58.616
65.129	58.05
63.713	58.333
62.014	57.2
60.881	56.067
59.182	56.634
57.483	56.351
56.067	55.218
54.935	54.935
53.236	54.652
52.103	53.519
50.404	52.386
49.271	53.519
47.855	51.253
46.723	52.103
45.59	51.82
44.457	51.537
43.042	49.554
42.192	49.838
41.059	47.855
39.927	48.422
38.794	46.723
37.945	47.289
36.812	45.873
36.246	45.59
35.396	45.307
34.547	44.457
33.98	44.457
33.131	43.608
32.564	43.042
32.281	43.891
31.998	44.174
31.432	43.042
30.865	44.457
30.299	45.873
30.299	45.59
30.016	45.024
29.45	42.475
29.166	43.325
28.883	43.042
28.317	42.475
28.317	42.192
28.119	42.758
28.034	42.192
28.034	40.776
28.034	40.493
28.034	39.644
27.751	39.36
27.751	39.077
27.552	38.794
27.467	39.077
27.212	39.077
27.128	38.511
26.873	38.794
26.873	37.378
26.788	37.945
26.618	37.945
26.533	37.945
26.448	37.378
26.363	36.529
26.363	37.095
26.363	36.529
25.938	36.246
26.448	35.962
26.278	35.679
26.278	35.396
26.278	35.679
26.278	34.83
26.278	35.113
26.193	34.547
26.703	34.263
27.043	34.263
28.204	32.848
29.733	33.697
31.998	32.848
34.83	32.848
38.794	32.564
43.042	32.564
47.289	32.848
52.669	31.998
57.766	32.281
63.147	32.564
68.527	31.715
74.473	31.149
80.986	31.432
86.366	32.281
92.596	31.715
97.693	31.998
102.79	32.564
108.737	33.697
113.834	34.83
118.648	35.679
124.028	37.378
128.558	40.21
133.372	41.909
138.186	43.891
143.283	45.307
147.248	48.988
152.061	53.236
156.309	54.935
160.273	56.634
164.521	59.465
167.919	70.792
171.317	74.756
175.281	79.004
178.679	80.137
181.228	84.951
184.909	90.897
188.59	97.127
191.422	98.543
194.537	99.675
197.085	104.206
199.634	107.604
202.182	108.17
204.448	110.153
206.996	118.081
208.978	124.028
210.96	128.842
212.943	130.824
214.359	138.469
216.341	137.054
218.323	141.301
218.889	142.151
220.305	145.832
220.871	150.646
221.438	153.194
222.287	154.61
222.57	156.592
222.57	161.689
223.137	161.972
222.854	166.786
222.004	166.22
221.438	170.184
220.588	172.733
220.022	175.848
218.889	177.547
217.473	178.679
215.208	180.945
213.792	181.228
211.81	180.661
208.978	182.644
207.279	183.776
204.448	186.325
201.333	186.042
198.218	186.891
194.537	187.174
191.139	185.192
187.458	187.174
183.776	186.325
180.095	186.042
176.414	186.325
171.6	183.776
167.919	182.077
163.671	181.511
159.424	179.246
155.176	177.263
150.929	175.848
146.398	172.733
140.735	168.768
137.054	169.618
132.24	166.503
128.842	162.256
124.311	159.707
120.063	156.592
116.099	152.061
112.418	149.23
108.17	143.85
104.206	141.301
100.808	136.204
97.41	131.956
93.729	127.426
90.614	120.63
87.499	117.232
84.101	111.568
80.986	107.321
77.871	101.941
74.756	100.242
71.925	96.277
69.376	93.729
66.828	90.331
64.562	87.499
62.297	84.384
60.315	80.703
57.766	78.438
56.067	76.455
53.802	72.208
52.103	69.943
50.121	69.376
48.422	65.129
47.006	63.996
45.59	62.014
44.174	61.731
43.042	60.598
41.909	58.333
41.059	56.917
39.927	55.218
39.077	53.519
37.945	52.669
37.095	52.103
36.529	51.253
35.962	49.554
35.396	48.705
34.83	47.855
34.547	47.572
33.98	46.44
33.414	44.741
32.848	45.024
32.848	44.174
32.281	43.608
31.998	42.192
31.715	42.192
31.432	41.059
31.149	41.059
31.149	40.776
30.865	39.927
30.582	39.927
30.582	39.077
30.299	38.794
30.016	38.511
29.45	38.511
29.45	37.661
29.166	37.378
28.883	37.378
28.883	37.095
28.6	37.378
28.6	36.529
28.317	35.679
28.204	35.962
28.317	35.679
27.92	35.113
27.835	35.679
27.835	35.113
27.666	35.113
27.467	35.396
27.467	35.113
27.382	34.83
27.297	33.98
27.297	34.547
27.043	34.263
27.128	34.263
27.128	33.98
27.043	33.98
27.128	33.697
27.043	33.414
26.958	33.414
27.043	33.414
26.958	33.131
26.958	32.848
26.958	32.281
27.212	32.848
27.382	33.414
27.751	33.131
28.6	33.414
29.45	33.414
29.45	33.414
29.733	33.414
30.016	33.98
30.582	35.113
30.865	37.378
31.432	39.077
31.715	42.192
31.998	43.891
32.848	46.156
33.697	48.139
34.263	49.838
34.263	54.368
34.263	55.218
34.263	57.483
34.547	56.917
34.263	59.465
33.98	58.899
33.697	60.598
33.414	60.881
32.848	61.731
32.564	60.598
32.281	62.863
31.715	63.147
31.998	62.863
31.715	61.448
31.432	62.58
31.149	60.598
31.149	61.448
30.865	61.731
30.582	64.846
30.865	67.96
30.582	75.323
30.299	79.853
30.016	82.402
30.016	86.65
29.733	90.897
29.733	94.295
29.45	98.826
29.45	97.127
29.166	98.826
29.166	98.826
28.883	98.543
28.883	97.976
28.6	93.446
28.204	93.729
28.6	91.18
27.666	87.499
27.92	86.083
28.317	82.402
27.751	80.703
28.119	78.438
28.204	78.154
28.034	79.004
28.034	76.455
27.92	76.172
28.034	76.739
28.034	76.455
27.92	76.455
28.034	75.323
28.034	73.907
27.92	73.057
28.034	73.057
28.119	74.756
28.119	72.774
28.204	69.943
28.034	69.376
27.92	67.394
28.034	66.261
28.119	67.394
28.119	64.846
28.317	64.279
28.317	60.881
28.317	59.465
28.317	57.483
28.6	57.483
28.6	56.351
28.6	55.784
28.6	53.802
28.6	51.82
28.6	51.82
28.883	50.97
28.93016667	50.451
28.883	50.121
28.883	49.838
28.883	49.838
28.883	48.705
28.883	49.554
28.883	50.121
29.166	48.988
29.166	49.554
28.883	48.988
29.166	49.554
28.883	49.838
29.166	48.988
29.45	48.139
28.883	48.705
29.45	48.705
29.166	49.271
28.883	49.554
29.166	47.855
29.166	48.705
28.883	49.271
28.883	48.705
28.883	49.271
28.6	48.705
28.6	49.554
28.6	48.988
28.317	50.687
28.317	48.988
28.119	48.705
28.204	48.988
28.034	49.838
27.92	48.988
27.835	49.271
27.751	48.988
27.666	48.988
27.212	48.988
27.382	48.705
27.043	48.422
27.043	48.139
27.128	47.572
27.212	48.705
27.297	48.422
27.212	48.139
26.958	48.139
26.873	48.139
26.873	47.572
26.618	47.572
26.618	47.289
26.618	47.289
26.533	46.44
26.448	46.156
26.363	46.156
26.278	45.873
26.193	45.873
26.108	45.873
26.108	45.59
26.023	45.024
26.108	45.873
25.768	44.457
25.457	44.457
25.683	43.891
25.598	43.325
25.768	44.457
25.513	43.608
25.372	43.042
25.117	43.325
25.202	43.608
25.287	43.042
25.117	43.042
25.117	43.042
25.032	42.192
24.947	42.192
24.862	42.192
24.777	42.192
24.692	42.192
24.692	41.343
24.692	41.909
24.522	41.626
24.437	41.626
24.352	41.059
24.268	41.059
24.352	41.059
24.268	40.776
24.183	40.776
24.183	40.776
24.098	40.493
24.098	40.493
24.098	40.493
23.843	40.493
23.673	40.493
23.928	39.644
24.013	39.644
23.843	39.644
23.928	39.644
24.013	39.36
23.928	39.644
23.843	39.36
23.928	39.36
23.928	39.644
23.928	39.077
23.928	39.36
23.843	39.077
23.928	39.077
23.928	39.077
23.928	38.794
23.928	39.077
23.928	38.794
23.843	38.794
23.928	38.794
24.013	38.511
24.098	38.511
24.183	38.794
24.098	38.228
24.183	38.228
24.352	38.511
24.437	37.945
24.437	38.228
24.522	38.228
24.437	38.228
24.522	38.228
24.437	38.228
24.607	37.945
24.607	38.228
24.692	37.945
24.607	37.945
24.522	38.228
24.607	37.945
24.522	37.945
24.607	38.228
24.437	38.228
24.522	37.945
24.437	37.945
24.352	37.661
24.268	38.228
24.268	38.228
24.352	38.228
24.268	37.945
24.183	38.511
24.098	38.794
23.928	38.511
23.928	38.794
23.843	38.511
23.758	38.794
23.673	38.511
23.588	38.794
23.503	38.228
23.418	38.794
23.333	38.228
23.248	38.228
23.418	38.228
23.248	38.511
23.418	37.945
23.333	38.228
23.333	38.228
23.418	37.945
23.418	38.228
23.418	37.945
23.418	38.228
23.418	38.228
23.418	37.945
23.418	37.945
23.333	37.661
23.418	37.661
23.418	37.945
23.333	37.661
23.418	37.945
23.333	37.945
23.418	37.661
23.333	37.945
23.248	37.661
23.333	37.661
23.248	37.661
23.333	37.661
23.333	37.378
23.163	37.378
23.248	37.661
23.248	37.378
23.248	37.661
23.248	37.378
23.248	37.378
23.248	36.812
23.248	37.378
23.333	37.378
23.248	37.095
23.248	37.378
23.333	37.661
23.418	37.095
23.333	37.378
23.418	37.095
23.333	37.945
23.503	37.378
23.418	37.378
23.503	37.378
23.418	37.378
23.503	37.378
23.503	37.378
23.503	39.077
23.503	38.794
23.588	38.511
24.098	38.228
24.777	39.644
25.202	40.776
25.287	41.343
25.287	41.343
25.513	42.475
25.683	43.325
25.853	44.457
26.193	47.289
27.128	48.705
28.317	50.404
29.166	52.386
29.45	51.82
29.45	51.82
29.166	53.236
28.883	52.386
28.883	52.386
28.6	52.669
28.6	53.802
28.6	53.519
28.6	54.935
28.883	55.218
28.883	54.935
29.166	56.067
29.45	56.634
29.733	59.465
30.299	64.279
30.582	65.412
30.865	71.358
31.149	75.323
31.715	76.455
31.998	75.606
31.998	79.287
32.281	76.455
32.564	77.588
32.564	76.739
32.564	75.323
32.564	73.057
32.281	73.907
32.281	71.075
32.564	69.943
32.564	69.376
32.848	66.545
32.848	67.111
33.414	65.412
34.263	63.147
35.113	62.863
36.246	61.731
37.661	60.032
39.644	58.899
41.90916667	59.182
44.174	58.05
46.156	56.351
48.705	55.218
51.82	53.519
55.218	54.935
57.766	54.368
61.164	54.085
63.713	53.519
67.111	53.519
69.943	54.085
72.491	54.085
75.889	53.519
79.287	53.802
82.119	54.935
84.951	56.351
87.782	56.917
90.331	57.2
93.446	60.881
95.428	62.014
97.976	63.713
99.958	65.412
102.224	68.244
104.489	70.792
105.905	71.925
108.17	76.455
109.869	78.438
111.568	80.703
113.267	81.553
113.834	85.234
115.816	86.083
116.665	89.481
117.515	94.578
118.364	93.446
118.648	96.277
119.214	96.277
119.214	100.242
119.497	101.091
119.497	103.356
118.931	105.055
118.931	106.188
118.081	109.303
116.949	112.418
116.665	111.852
115.816	114.683
114.683	114.683
113.551	116.382
112.418	116.949
110.719	117.232
109.02	117.232
107.038	116.665
105.905	117.232
104.206	115.25
102.224	118.081
100.242	120.63
97.976	119.497
96.56	117.232
94.295	117.798
92.596	118.081
90.331	118.081
87.499	117.798
86.083	116.665
83.818	114.966
81.836	114.966
79.853	112.418
77.871	111.852
75.606	110.436
73.341	109.303
71.358	108.17
69.376	106.188
67.677	104.206
65.695	102.224
64.279	103.073
62.58	100.242
60.881	100.525
59.465	97.976
57.483	95.994
56.634	94.578
54.652	92.879
53.519	88.632
52.103	86.65
50.97	88.349
49.271	86.65
48.422	84.384
47.289	81.553
45.873	80.137
45.024	79.004
44.174	78.438
43.325	79.004
42.475	76.172
41.626	75.606
40.776	73.057
40.21	72.774
39.644	72.208
39.077	69.376
38.228	69.376
37.661	69.093
37.095	65.978
36.812	65.978
36.529	64.846
35.962	63.147
35.679	61.731
35.113	62.014
34.83	60.598
34.547	61.731
34.263	59.465
33.98	60.315
33.414	58.333
33.414	57.2
33.131	56.917
32.848	56.351
32.564	56.351
32.281	54.935
31.998	54.935
31.998	54.085
31.715	52.669
31.432	53.519
31.432	50.404
31.149	50.687
30.865	50.97
30.865	51.82
30.582	50.97
30.582	50.404
30.582	50.97
30.299	50.404
30.299	50.404
30.016	48.705
30.016	49.838
30.016	48.705
29.733	47.572
29.733	47.572
29.45	47.572
29.45	46.44
29.45	46.44
29.166	45.873
28.883	45.873
28.883	46.723
28.883	47.289
28.6	46.44
28.6	46.723
28.6	46.44
28.6	46.44
28.317	45.59
28.317	44.741
28.317	45.873
28.204	46.156
28.204	45.307
28.317	45.024
28.119	44.741
28.204	44.457
27.835	44.457
27.835	44.174
27.92	44.457
27.751	44.457
27.666	44.174
27.666	44.741
27.467	44.457
27.552	43.042
27.297	43.042
27.382	43.608
27.297	43.608
27.212	43.891
27.212	43.325
27.128	44.457
26.958	44.457
27.043	43.608
26.873	44.457
26.703	43.608
26.703	43.891
26.448	43.891
26.193	43.042
26.193	43.042
26.023	43.042
26.193	42.192
26.193	42.758
25.938	42.192
26.108	42.192
26.108	41.343
26.023	41.343
26.023	41.343
25.938	40.493
25.853	40.776
25.853	40.493
25.938	39.927
25.853	40.493
25.853	40.493
25.938	40.21
25.938	40.21
25.938	40.21
26.023	39.644
26.108	39.927
25.938	39.927
25.853	39.644
26.023	40.776
26.108	40.21
26.193	39.644
26.278	40.21
26.193	39.927
26.278	39.644
26.278	39.644
26.278	39.077
26.278	39.644
26.278	39.644
26.193	39.644
26.108	39.077
26.023	39.077
25.938	39.644
25.768	39.077
25.768	39.077
25.683	39.077
25.598	38.794
25.513	39.644
25.372	39.077
25.372	39.644
25.287	39.077
25.202	39.077
25.117	39.077
25.202	39.644
25.202	39.644
25.032	38.794
24.692	39.644
25.032	39.36
24.947	39.36
24.947	38.794
25.032	39.077
24.862	38.794
24.862	39.36
24.862	39.36
24.777	39.077
24.777	38.794
24.947	38.794
24.862	39.077
24.862	39.077
24.862	39.077
24.947	38.794
24.947	38.794
24.947	38.794
25.032	38.794
25.032	37.378
25.117	38.511
25.032	38.228
25.117	38.228
25.117	38.228
25.202	38.228
25.202	37.661
25.202	38.228
25.287	38.228
25.202	38.228
25.117	37.661
25.117	37.945
25.202	37.661
25.287	37.661
25.202	37.661
25.202	37.945
25.287	37.661
25.117	38.228
25.287	38.228
25.202	38.228
25.202	37.945
25.202	37.945
25.117	37.661
25.117	37.378
25.202	37.945
25.032	38.228
25.117	37.661
25.117	37.945
25.032	38.511
24.947	38.228
24.947	38.228
24.947	38.794
24.862	38.228
24.777	38.228
24.777	38.511
24.692	38.228
24.607	38.794
24.522	38.228
24.607	38.511
24.522	38.228
24.352	38.794
24.437	37.945
24.352	37.945
24.352	38.794
24.183	37.945
24.098	37.661
24.013	37.945
24.013	37.945
23.928	37.378
23.928	37.378
23.928	37.661
23.928	37.661
23.843	37.661
23.843	38.228
23.843	38.511
23.758	37.661
23.673	37.945
23.673	37.378
23.758	37.945
23.673	37.661
23.673	36.529
23.588	36.812
23.588	37.378
23.588	36.812
23.588	37.378
23.588	37.095
23.588	37.095
23.503	37.095
23.588	37.378
23.418	37.095
23.418	37.095
23.418	37.095
23.418	36.246
23.503	36.812
23.418	37.095
23.503	37.095
23.418	36.529
23.333	36.529
23.418	35.679
23.503	36.529
23.333	36.529
23.333	36.529
23.503	36.246
23.248	36.529
23.248	36.246
23.248	36.529
23.248	36.529
23.248	36.246
23.248	36.812
23.163	36.529
23.078	36.529
23.078	36.246
23.078	36.529
22.823	36.529
22.993	36.529
22.908	36.246
22.908	35.679
22.823	36.529
22.908	36.529
22.823	36.246
22.823	35.962
22.484	35.962
22.569	36.246
22.738	36.246
22.908	36.246
22.823	35.679
22.823	36.246
22.823	36.529
22.738	36.246
22.823	36.246
22.823	36.246
22.823	35.679
22.738	35.962
22.823	36.246
22.908	35.679
22.908	35.962
22.823	35.962
22.908	36.246
22.908	35.962
22.823	35.396
22.738	35.679
22.823	35.962
22.823	35.962
22.653	35.679
22.908	35.396
22.569	35.679
22.653	35.679
22.569	35.679
22.993	35.962
23.078	36.246
22.823	35.679
22.908	35.679
22.823	35.679
22.823	36.246
22.738	36.246
22.738	35.679
22.823	35.962
22.738	35.679
22.653	36.246
22.823	35.962
22.653	35.962
22.738	35.962
22.653	35.962
22.653	36.246
22.653	35.679
22.569	35.396
22.569	35.679
22.738	35.679
22.653	36.246
22.738	35.679
22.653	35.396
22.484	35.679
22.653	35.679
22.738	35.679
22.653	35.962
22.738	35.962
22.738	35.962
22.738	36.246
22.653	36.529
22.738	35.679
22.823	35.679
22.993	35.679
22.738	35.962
22.823	35.396
22.823	35.396
22.823	35.679
22.823	36.246
23.078	35.396
22.993	35.679
22.908	35.396
22.993	35.679
22.993	35.962
23.248	35.679
23.163	35.679
23.078	35.679
23.248	35.396
23.163	35.962
23.163	35.679
23.163	35.396
23.163	35.679
23.163	36.246
23.248	35.679
23.163	35.962
23.248	36.246
23.163	35.679
23.248	35.679
23.333	35.962
23.248	36.246
23.248	36.246
23.248	36.246
23.333	36.246
23.248	35.962
23.248	36.246
23.163	36.529
23.248	36.246
23.248	36.246
23.248	36.246
23.333	36.246
23.163	36.246
23.333	36.246
23.078	36.246
23.248	36.529
23.248	36.246
23.163	36.529
23.078	36.246
23.163	36.246
23.163	36.529
23.078	36.812
22.993	36.246
22.993	36.529
22.908	36.246
22.908	36.529
22.823	36.246
22.738	36.529
22.823	36.529
22.738	36.529
22.738	36.529
22.653	36.246
22.569	35.962
22.484	35.962
22.314	36.529
22.144	36.246
22.399	36.529
22.314	36.529
22.399	36.529
22.314	37.095
22.314	37.095
22.229	37.095
22.229	36.529
22.229	36.529
22.144	36.812
22.144	36.529
22.059	36.529
22.144	36.812
21.889	35.962
22.484	36.246
22.653	36.246
22.653	36.246
22.399	36.246
22.399	35.962
22.229	36.529
22.399	36.246
22.144	36.246
22.144	35.962
22.229	36.529
22.144	36.529
22.059	36.246
22.229	36.246
22.569	36.246
22.823	35.962
23.078	36.529
22.993	36.529
22.823	36.529
22.993	36.529
22.823	36.246
22.738	36.246
22.823	36.246
22.738	36.246
22.569	36.529
22.569	36.246
22.823	36.529
22.738	36.529
22.823	36.529
22.738	36.812
22.738	36.529
22.738	36.529
22.653	37.095
22.653	36.529
22.738	36.529
22.738	37.378
22.569	36.812
22.653	36.812
22.908	36.812
22.823	37.095
22.823	37.095
22.823	37.378
22.908	37.378
22.823	36.529
22.823	36.529
22.993	36.529
22.738	36.812
22.993	37.095
23.078	36.529
22.908	37.095
22.484	36.529
22.823	37.661
23.163	37.378
23.333	36.529
23.333	36.812
23.418	36.812
23.588	36.812
23.673	37.378
23.843	37.378
23.758	37.378
23.843	37.095
23.843	37.378
23.843	37.378
24.013	37.095
24.098	37.378
24.098	36.812
23.843	37.095
24.183	37.095
24.098	36.529
24.268	37.095
24.352	37.095
24.437	36.812
24.522	37.378
24.522	37.095
24.692	37.095
24.777	37.095
24.777	36.529
25.032	36.812
25.117	37.095
25.202	37.095
25.287	37.378
25.372	37.095
25.287	37.945
25.372	37.945
25.372	37.945
25.287	37.378
25.372	38.228
25.372	38.228
25.372	37.661
25.513	38.228
25.457	38.228
25.372	37.945
25.372	38.794
25.457	38.794
25.202	38.794
25.287	38.794
25.202	39.077
25.202	38.794
25.202	39.077
25.202	39.36
25.202	39.077
25.287	39.36
25.372	39.927
25.768	39.644
26.193	39.644
27.043	39.644
28.119	39.36
29.45	38.794
31.432	39.644
33.697	39.36
36.529	39.927
39.36	39.644
42.758	39.644
45.59	39.644
48.988	39.36
52.386	39.927
55.784	39.36
59.182	39.644
62.863	39.644
65.978	39.644
69.093	40.493
72.208	40.776
75.889	41.059
79.004	42.475
82.119	43.608
85.234	45.873
88.065	47.572
90.897	50.121
93.446	52.103
95.711	54.935
98.259	58.333
100.525	60.598
102.507	63.147
104.206	67.111
105.905	68.244
107.887	71.358
109.586	73.907
110.719	79.004
111.852	80.137
112.418	83.535
112.984	87.782
113.834	90.331
113.834	93.446
114.4	95.145
114.683	98.543
114.683	101.374
113.551	100.525
113.834	103.356
113.551	104.489
112.418	105.622
112.135	106.188
110.719	108.737
109.869	109.586
108.454	110.153
107.038	111.285
105.622	110.719
104.206	111.285
102.79	112.418
101.091	113.551
99.392	110.436
97.41	111.852
95.428	111.285
93.446	111.852
91.747	109.586
89.764	109.586
88.065	112.701
85.8	111.285
83.818	111.285
81.836	110.436
79.853	107.038
77.305	107.038
75.606	107.321
73.624	105.622
71.358	102.79
69.659	103.923
67.677	103.073
66.261	101.091
64.562	100.242
62.863	98.826
61.164	99.675
59.749	96.277
57.766	92.879
56.351	94.295
54.935	90.331
53.519	88.632
52.103	85.234
50.687	84.384
49.271	84.384
48.422	81.553
47.289	79.853
45.873	78.154
45.024	79.004
44.174	74.473
43.325	74.473
42.475	73.057
41.626	69.376
40.776	69.093
39.927	67.96
39.644	68.527
38.794	67.394
37.945	65.129
37.661	63.713
37.095	63.147
36.812	62.863
36.246	59.182
35.962	59.465
35.396	59.182
35.113	58.899
34.83	58.333
34.547	57.2
34.263	56.917
33.98	55.218
33.697	56.067
33.414	54.935
33.131	54.652
33.131	53.802
32.848	52.952
32.564	52.103
32.564	51.82
32.564	52.103
31.998	51.537
31.998	50.97
31.998	50.404
31.715	49.838
31.715	48.988
31.432	49.554
31.149	48.705
31.149	48.705
30.865	48.705
30.865	47.855
30.865	48.139
30.582	47.006
30.582	47.289
30.582	47.006
30.582	47.289
30.299	46.723
30.582	46.156
30.299	45.873
30.299	45.873
30.016	45.873
30.016	45.873
29.733	45.59
29.733	45.307
29.733	44.741
29.733	44.457
29.45	44.457
29.45	44.174
29.733	44.457
29.45	44.174
29.45	43.891
29.45	44.174
29.45	43.891
29.45	44.457
29.45	43.608
29.733	43.891
